name,place_code,url,kana
城陽・井手,kyoto/A2607/A260704,https://tabelog.com/kyoto/A2607/A260704/,じょうよう・いで
木津川・和束・笠置・南山城,kyoto/A2607/A260705,https://tabelog.com/kyoto/A2607/A260705/,きづがわ・わそく・かさぎ・なんざんしろ
亀岡,kyoto/A2608/A260801,https://tabelog.com/kyoto/A2608/A260801/,かめおか
綾部・福知山,kyoto/A2608/A260802,https://tabelog.com/kyoto/A2608/A260802/,あやべ・ふくちやま
丹波高原・美山,kyoto/A2608/A260803,https://tabelog.com/kyoto/A2608/A260803/,たんばこうげん・びやま
宮津・天橋立・伊根,kyoto/A2609/A260901,https://tabelog.com/kyoto/A2609/A260901/,みやづ・てんはしりつ・いね
舞鶴,kyoto/A2609/A260902,https://tabelog.com/kyoto/A2609/A260902/,まいづる
京丹後市,kyoto/A2609/A260903,https://tabelog.com/kyoto/A2609/A260903/,きょうたんごし
京都駅,kyoto/A2601/A260101/R3313,https://tabelog.com/kyoto/A2601/A260101/R3313/rstLst/,きょうとえき
四条駅（京都市営）,kyoto/A2601/A260201/R4596,https://tabelog.com/kyoto/A2601/A260201/R4596/rstLst/,しじょうえき（きょうとしえい）
五条駅（京都市営）,kyoto/A2601/A260201/R3997,https://tabelog.com/kyoto/A2601/A260201/R3997/rstLst/,ごじょうえき（きょうとしえい）
祇園四条駅,kyoto/A2601/A260201/R4595,https://tabelog.com/kyoto/A2601/A260201/R4595/rstLst/,ぎおんしじょうえき
烏丸駅,kyoto/A2601/A260201/R2810,https://tabelog.com/kyoto/A2601/A260201/R2810/rstLst/,からすまえき
京都河原町駅,kyoto/A2601/A260201/R2933,https://tabelog.com/kyoto/A2601/A260201/R2933/rstLst/,きょうとかわらまちえき
今出川駅,kyoto/A2601/A260202/R979,https://tabelog.com/kyoto/A2601/A260202/R979/rstLst/,いまでがわえき
丸太町駅（京都市営）,kyoto/A2601/A260202/R9338,https://tabelog.com/kyoto/A2601/A260202/R9338/rstLst/,まるたまちえき（きょうとしえい）
烏丸御池駅,kyoto/A2601/A260202/R2811,https://tabelog.com/kyoto/A2601/A260202/R2811/rstLst/,からすまおいけえき
京都市役所前駅,kyoto/A2601/A260202/R3321,https://tabelog.com/kyoto/A2601/A260202/R3321/rstLst/,きょうとしやくしょまええき
神宮丸太町駅,kyoto/A2601/A260202/R9337,https://tabelog.com/kyoto/A2601/A260202/R9337/rstLst/,じんぐうまるたまちえき
梅小路京都西駅,kyoto/A2601/A260203/R12807,https://tabelog.com/kyoto/A2601/A260203/R12807/rstLst/,うめこうじきょうとにしえき
丹波口駅,kyoto/A2601/A260203/R6137,https://tabelog.com/kyoto/A2601/A260203/R6137/rstLst/,たんばぐちえき
二条駅,kyoto/A2601/A260203/R7590,https://tabelog.com/kyoto/A2601/A260203/R7590/rstLst/,にじょうえき
円町駅,kyoto/A2601/A260203/R1571,https://tabelog.com/kyoto/A2601/A260203/R1571/rstLst/,えんまちえき
二条城前駅,kyoto/A2601/A260203/R7595,https://tabelog.com/kyoto/A2601/A260203/R7595/rstLst/,にじょうしろまええき
大宮駅,kyoto/A2601/A260203/R1892,https://tabelog.com/kyoto/A2601/A260203/R1892/rstLst/,おおみやえき
四条大宮駅,kyoto/A2601/A260203/R4597,https://tabelog.com/kyoto/A2601/A260203/R4597/rstLst/,しじょうおおみやえき
三条京阪駅,kyoto/A2601/A260301/R4469,https://tabelog.com/kyoto/A2601/A260301/R4469/rstLst/,さんじょうけいはんえき
東山駅,kyoto/A2601/A260301/R8346,https://tabelog.com/kyoto/A2601/A260301/R8346/rstLst/,ひがしやまえき
蹴上駅,kyoto/A2601/A260301/R3639,https://tabelog.com/kyoto/A2601/A260301/R3639/rstLst/,けあげえき
清水五条駅,kyoto/A2601/A260301/R3996,https://tabelog.com/kyoto/A2601/A260301/R3996/rstLst/,しみずごじょうえき
三条駅,kyoto/A2601/A260301/R4465,https://tabelog.com/kyoto/A2601/A260301/R4465/rstLst/,さんじょうえき
出町柳駅,kyoto/A2601/A260302/R6479,https://tabelog.com/kyoto/A2601/A260302/R6479/rstLst/,でまちやなぎえき
元田中駅,kyoto/A2601/A260302/R10014,https://tabelog.com/kyoto/A2601/A260302/R10014/rstLst/,もとたなかえき
茶山駅,kyoto/A2601/A260302/R6234,https://tabelog.com/kyoto/A2601/A260302/R6234/rstLst/,ちゃやまえき
一乗寺駅,kyoto/A2601/A260303/R806,https://tabelog.com/kyoto/A2601/A260303/R806/rstLst/,いちじょうじえき
修学院駅,kyoto/A2601/A260303/R4903,https://tabelog.com/kyoto/A2601/A260303/R4903/rstLst/,しゅうがくいんえき
東福寺駅,kyoto/A2601/A260304/R6633,https://tabelog.com/kyoto/A2601/A260304/R6633/rstLst/,とうふくじえき
鳥羽街道駅,kyoto/A2601/A260304/R6777,https://tabelog.com/kyoto/A2601/A260304/R6777/rstLst/,とばかいどうえき
七条駅,kyoto/A2601/A260304/R4622,https://tabelog.com/kyoto/A2601/A260304/R4622/rstLst/,ななじょうえき
西大路御池駅,kyoto/A2601/A260401/R11067,https://tabelog.com/kyoto/A2601/A260401/R11067/rstLst/,にしおおじおいけえき
洛西口駅,kyoto/A2601/A260401/R10557,https://tabelog.com/kyoto/A2601/A260401/R10557/rstLst/,らくにしぐちえき
桂駅,kyoto/A2601/A260401/R2467,https://tabelog.com/kyoto/A2601/A260401/R2467/rstLst/,かつらえき
西京極駅,kyoto/A2601/A260401/R7405,https://tabelog.com/kyoto/A2601/A260401/R7405/rstLst/,にしきょうごくえき
西院駅（阪急）,kyoto/A2601/A260401/R4179,https://tabelog.com/kyoto/A2601/A260401/R4179/rstLst/,さいいんえき（はんきゅう）
上桂駅,kyoto/A2601/A260401/R2638,https://tabelog.com/kyoto/A2601/A260401/R2638/rstLst/,うえかつらえき
西院駅（京福）,kyoto/A2601/A260401/R4178,https://tabelog.com/kyoto/A2601/A260401/R4178/rstLst/,さいいんえき（けいふく）
西大路三条駅,kyoto/A2601/A260401/R4468,https://tabelog.com/kyoto/A2601/A260401/R4468/rstLst/,にしおおじさんじょうえき
山ノ内駅,kyoto/A2601/A260401/R10303,https://tabelog.com/kyoto/A2601/A260401/R10303/rstLst/,やまのないえき
花園駅,kyoto/A2601/A260402/R7980,https://tabelog.com/kyoto/A2601/A260402/R7980/rstLst/,はなぞのえき
太秦駅（ＪＲ）,kyoto/A2601/A260402/R1261,https://tabelog.com/kyoto/A2601/A260402/R1261/rstLst/,たしんえき（ＪＲ）
太秦天神川駅,kyoto/A2601/A260402/R11066,https://tabelog.com/kyoto/A2601/A260402/R11066/rstLst/,たしんてんじんかわえき
嵐電天神川駅,kyoto/A2601/A260402/R11065,https://tabelog.com/kyoto/A2601/A260402/R11065/rstLst/,あらしでんてんじんかわえき
蚕ノ社駅,kyoto/A2601/A260402/R2218,https://tabelog.com/kyoto/A2601/A260402/R2218/rstLst/,かいこのしゃえき
太秦広隆寺駅,kyoto/A2601/A260402/R1262,https://tabelog.com/kyoto/A2601/A260402/R1262/rstLst/,たしんこうりゅうじえき
帷子ノ辻駅,kyoto/A2601/A260402/R2439,https://tabelog.com/kyoto/A2601/A260402/R2439/rstLst/,かたびらのつじえき
撮影所前駅,kyoto/A2601/A260402/R11893,https://tabelog.com/kyoto/A2601/A260402/R11893/rstLst/,さつえいじょまええき
常盤駅,kyoto/A2601/A260402/R6683,https://tabelog.com/kyoto/A2601/A260402/R6683/rstLst/,ときわえき
鳴滝駅,kyoto/A2601/A260402/R7244,https://tabelog.com/kyoto/A2601/A260402/R7244/rstLst/,なるたきえき
宇多野駅,kyoto/A2601/A260402/R5727,https://tabelog.com/kyoto/A2601/A260402/R5727/rstLst/,うたのえき
御室仁和寺駅,kyoto/A2601/A260402/R2148,https://tabelog.com/kyoto/A2601/A260402/R2148/rstLst/,おむろひとしわてらえき
妙心寺駅,kyoto/A2601/A260402/R9842,https://tabelog.com/kyoto/A2601/A260402/R9842/rstLst/,みょうこころてらえき
龍安寺駅,kyoto/A2601/A260402/R10610,https://tabelog.com/kyoto/A2601/A260402/R10610/rstLst/,りゅうあんてらえき
嵯峨嵐山駅,kyoto/A2601/A260403/R4207,https://tabelog.com/kyoto/A2601/A260403/R4207/rstLst/,さがあらしやまえき
保津峡駅,kyoto/A2601/A260403/R9056,https://tabelog.com/kyoto/A2601/A260403/R9056/rstLst/,ほづきょうえき
松尾大社駅,kyoto/A2601/A260403/R9243,https://tabelog.com/kyoto/A2601/A260403/R9243/rstLst/,まつおたいしゃえき
嵐山駅（阪急）,kyoto/A2601/A260403/R447,https://tabelog.com/kyoto/A2601/A260403/R447/rstLst/,あらしやまえき（はんきゅう）
有栖川駅,kyoto/A2601/A260403/R473,https://tabelog.com/kyoto/A2601/A260403/R473/rstLst/,ありすがわえき
車折神社駅,kyoto/A2601/A260403/R3574,https://tabelog.com/kyoto/A2601/A260403/R3574/rstLst/,くるまざきじんじゃえき
鹿王院駅,kyoto/A2601/A260403/R10631,https://tabelog.com/kyoto/A2601/A260403/R10631/rstLst/,しかおういんえき
嵐電嵯峨駅,kyoto/A2601/A260403/R4227,https://tabelog.com/kyoto/A2601/A260403/R4227/rstLst/,あらしでんさがえき
嵐山駅（京福）,kyoto/A2601/A260403/R448,https://tabelog.com/kyoto/A2601/A260403/R448/rstLst/,あらしやまえき（けいふく）
トロッコ嵯峨駅,kyoto/A2601/A260403/R6895,https://tabelog.com/kyoto/A2601/A260403/R6895/rstLst/,とろっこさがえき
トロッコ嵐山駅,kyoto/A2601/A260403/R6893,https://tabelog.com/kyoto/A2601/A260403/R6893/rstLst/,とろっこあらしやまえき
トロッコ保津峡駅,kyoto/A2601/A260403/R6896,https://tabelog.com/kyoto/A2601/A260403/R6896/rstLst/,とろっこほづきょうえき
等持院・立命館大学衣笠キャンパス前駅,kyoto/A2601/A260501/R6608,https://tabelog.com/kyoto/A2601/A260501/R6608/rstLst/,とうじいん・りつめいかんだいがくきぬがさきゃんぱすまええき
北野白梅町駅,kyoto/A2601/A260501/R3180,https://tabelog.com/kyoto/A2601/A260501/R3180/rstLst/,きたのしらうめまちえき
八瀬比叡山口駅,kyoto/A2601/A260502/R10167,https://tabelog.com/kyoto/A2601/A260502/R10167/rstLst/,やせひえいざんくちえき
八幡前駅,kyoto/A2601/A260502/R7935,https://tabelog.com/kyoto/A2601/A260502/R7935/rstLst/,はちまんまええき
岩倉駅,kyoto/A2601/A260502/R1065,https://tabelog.com/kyoto/A2601/A260502/R1065/rstLst/,いわくらえき
木野駅,kyoto/A2601/A260502/R3254,https://tabelog.com/kyoto/A2601/A260502/R3254/rstLst/,きのえき
京都精華大前駅,kyoto/A2601/A260502/R3322,https://tabelog.com/kyoto/A2601/A260502/R3322/rstLst/,きょうとせいかおおまええき
二軒茶屋駅,kyoto/A2601/A260502/R7307,https://tabelog.com/kyoto/A2601/A260502/R7307/rstLst/,にけんちゃやえき
市原駅,kyoto/A2601/A260502/R838,https://tabelog.com/kyoto/A2601/A260502/R838/rstLst/,いちはらえき
二ノ瀬駅,kyoto/A2601/A260502/R7640,https://tabelog.com/kyoto/A2601/A260502/R7640/rstLst/,にのせえき
貴船口駅,kyoto/A2601/A260502/R3273,https://tabelog.com/kyoto/A2601/A260502/R3273/rstLst/,きふねくちえき
鞍馬駅,kyoto/A2601/A260502/R3549,https://tabelog.com/kyoto/A2601/A260502/R3549/rstLst/,くらまえき
国際会館駅,kyoto/A2601/A260503/R3937,https://tabelog.com/kyoto/A2601/A260503/R3937/rstLst/,こくさいかいかんえき
松ケ崎駅,kyoto/A2601/A260503/R9250,https://tabelog.com/kyoto/A2601/A260503/R9250/rstLst/,まつけさきえき
北山駅,kyoto/A2601/A260503/R3220,https://tabelog.com/kyoto/A2601/A260503/R3220/rstLst/,きたやまえき
北大路駅,kyoto/A2601/A260503/R3082,https://tabelog.com/kyoto/A2601/A260503/R3082/rstLst/,きたおおじえき
鞍馬口駅,kyoto/A2601/A260503/R3552,https://tabelog.com/kyoto/A2601/A260503/R3552/rstLst/,くらまくちえき
宝ケ池駅,kyoto/A2601/A260503/R5851,https://tabelog.com/kyoto/A2601/A260503/R5851/rstLst/,たからけいけえき
三宅八幡駅,kyoto/A2601/A260503/R9782,https://tabelog.com/kyoto/A2601/A260503/R9782/rstLst/,みやけはちまんえき
稲荷駅,kyoto/A2601/A260601/R903,https://tabelog.com/kyoto/A2601/A260601/R903/rstLst/,いなりえき
ＪＲ藤森駅,kyoto/A2601/A260601/R4520,https://tabelog.com/kyoto/A2601/A260601/R4520/rstLst/,ＪＲふじもりえき
桃山駅,kyoto/A2601/A260601/R10047,https://tabelog.com/kyoto/A2601/A260601/R10047/rstLst/,ももやまえき
くいな橋駅,kyoto/A2601/A260601/R3401,https://tabelog.com/kyoto/A2601/A260601/R3401/rstLst/,くいなはしえき
上鳥羽口駅,kyoto/A2601/A260601/R2685,https://tabelog.com/kyoto/A2601/A260601/R2685/rstLst/,かみとばぐちえき
竹田駅,kyoto/A2601/A260601/R5912,https://tabelog.com/kyoto/A2601/A260601/R5912/rstLst/,たけだえき
伏見駅,kyoto/A2601/A260601/R8795,https://tabelog.com/kyoto/A2601/A260601/R8795/rstLst/,ふしみえき
近鉄丹波橋駅,kyoto/A2601/A260601/R3382,https://tabelog.com/kyoto/A2601/A260601/R3382/rstLst/,きんてつたんばばしえき
桃山御陵前駅,kyoto/A2601/A260601/R10048,https://tabelog.com/kyoto/A2601/A260601/R10048/rstLst/,ももやまごりょうまええき
向島駅,kyoto/A2601/A260601/R9866,https://tabelog.com/kyoto/A2601/A260601/R9866/rstLst/,こうしまえき
中書島駅,kyoto/A2601/A260601/R6251,https://tabelog.com/kyoto/A2601/A260601/R6251/rstLst/,なかかきしまえき
伏見桃山駅,kyoto/A2601/A260601/R8803,https://tabelog.com/kyoto/A2601/A260601/R8803/rstLst/,ふしみももやまえき
丹波橋駅,kyoto/A2601/A260601/R6139,https://tabelog.com/kyoto/A2601/A260601/R6139/rstLst/,たんばばしえき
墨染駅,kyoto/A2601/A260601/R5434,https://tabelog.com/kyoto/A2601/A260601/R5434/rstLst/,すみぞめえき
藤森駅,kyoto/A2601/A260601/R8790,https://tabelog.com/kyoto/A2601/A260601/R8790/rstLst/,ふじもりえき
龍谷大前深草駅,kyoto/A2601/A260601/R8674,https://tabelog.com/kyoto/A2601/A260601/R8674/rstLst/,りゅうこくだいまえふかくさえき
伏見稲荷駅,kyoto/A2601/A260601/R8797,https://tabelog.com/kyoto/A2601/A260601/R8797/rstLst/,ふしみいなりえき
桃山南口駅,kyoto/A2601/A260601/R10050,https://tabelog.com/kyoto/A2601/A260601/R10050/rstLst/,ももやまみなみぐちえき
観月橋駅,kyoto/A2601/A260601/R2943,https://tabelog.com/kyoto/A2601/A260601/R2943/rstLst/,みづきはしえき
西大路駅,kyoto/A2601/A260604/R7348,https://tabelog.com/kyoto/A2601/A260604/R7348/rstLst/,にしおおじえき
九条駅,kyoto/A2601/A260604/R3445,https://tabelog.com/kyoto/A2601/A260604/R3445/rstLst/,きゅうじょうえき
十条駅（京都市営）,kyoto/A2601/A260604/R4892,https://tabelog.com/kyoto/A2601/A260604/R4892/rstLst/,じゅうじょうえき（きょうとしえい）
東寺駅,kyoto/A2601/A260604/R6607,https://tabelog.com/kyoto/A2601/A260604/R6607/rstLst/,とうじえき
十条駅（近鉄）,kyoto/A2601/A260604/R4891,https://tabelog.com/kyoto/A2601/A260604/R4891/rstLst/,じゅうじょうえき（きんてつ）
山科駅,kyoto/A2601/A260603/R10264,https://tabelog.com/kyoto/A2601/A260603/R10264/rstLst/,やましなえき
東野駅,kyoto/A2601/A260603/R8275,https://tabelog.com/kyoto/A2601/A260603/R8275/rstLst/,ひがしのえき
椥辻駅,kyoto/A2601/A260603/R7146,https://tabelog.com/kyoto/A2601/A260603/R7146/rstLst/,なぎつじえき
小野駅,kyoto/A2601/A260603/R2107,https://tabelog.com/kyoto/A2601/A260603/R2107/rstLst/,おのえき
御陵駅,kyoto/A2601/A260603/R9432,https://tabelog.com/kyoto/A2601/A260603/R9432/rstLst/,ごりょうえき
京阪山科駅,kyoto/A2601/A260603/R3699,https://tabelog.com/kyoto/A2601/A260603/R3699/rstLst/,けいはんやましなえき
四宮駅,kyoto/A2601/A260603/R4673,https://tabelog.com/kyoto/A2601/A260603/R4673/rstLst/,しみやえき
醍醐駅,kyoto/A2601/A260602/R5664,https://tabelog.com/kyoto/A2601/A260602/R5664/rstLst/,だいごえき
石田駅（京都市営）,kyoto/A2601/A260602/R10892,https://tabelog.com/kyoto/A2601/A260602/R10892/rstLst/,いしだえき（きょうとしえい）
淀駅,kyoto/A2601/A260605/R10515,https://tabelog.com/kyoto/A2601/A260605/R10515/rstLst/,よどえき
六地蔵駅（ＪＲ）,kyoto/A2607/A260701/R10634,https://tabelog.com/kyoto/A2607/A260701/R10634/rstLst/,ろくじぞうえき（ＪＲ）
木幡駅（ＪＲ）,kyoto/A2607/A260701/R4060,https://tabelog.com/kyoto/A2607/A260701/R4060/rstLst/,こはたえき（ＪＲ）
黄檗駅（ＪＲ）,kyoto/A2607/A260701/R1601,https://tabelog.com/kyoto/A2607/A260701/R1601/rstLst/,ききはだえき（ＪＲ）
宇治駅（ＪＲ）,kyoto/A2607/A260701/R1216,https://tabelog.com/kyoto/A2607/A260701/R1216/rstLst/,うじえき（ＪＲ）
ＪＲ小倉駅,kyoto/A2607/A260701/R4518,https://tabelog.com/kyoto/A2607/A260701/R4518/rstLst/,ＪＲこくらえき
新田駅,kyoto/A2607/A260701/R5225,https://tabelog.com/kyoto/A2607/A260701/R5225/rstLst/,にったえき
六地蔵駅（京都市営）,kyoto/A2607/A260701/R10891,https://tabelog.com/kyoto/A2607/A260701/R10891/rstLst/,ろくじぞうえき（きょうとしえい）
小倉駅,kyoto/A2607/A260701/R2004,https://tabelog.com/kyoto/A2607/A260701/R2004/rstLst/,こくらえき
伊勢田駅,kyoto/A2607/A260701/R747,https://tabelog.com/kyoto/A2607/A260701/R747/rstLst/,いせだえき
大久保駅,kyoto/A2607/A260701/R1693,https://tabelog.com/kyoto/A2607/A260701/R1693/rstLst/,おおくぼえき
宇治駅（京阪）,kyoto/A2607/A260701/R1217,https://tabelog.com/kyoto/A2607/A260701/R1217/rstLst/,うじえき（けいはん）
三室戸駅,kyoto/A2607/A260701/R9770,https://tabelog.com/kyoto/A2607/A260701/R9770/rstLst/,みむろこえき
黄檗駅（京阪）,kyoto/A2607/A260701/R1602,https://tabelog.com/kyoto/A2607/A260701/R1602/rstLst/,ききはだえき（けいはん）
木幡駅（京阪）,kyoto/A2607/A260701/R4165,https://tabelog.com/kyoto/A2607/A260701/R4165/rstLst/,こはたえき（けいはん）
六地蔵駅（京阪）,kyoto/A2607/A260701/R10635,https://tabelog.com/kyoto/A2607/A260701/R10635/rstLst/,ろくじぞうえき（けいはん）
桂川駅,kyoto/A2607/A260702/R11114,https://tabelog.com/kyoto/A2607/A260702/R11114/rstLst/,かつらがわえき
向日町駅,kyoto/A2607/A260702/R9886,https://tabelog.com/kyoto/A2607/A260702/R9886/rstLst/,むこうちょうえき
長岡京駅,kyoto/A2607/A260702/R6940,https://tabelog.com/kyoto/A2607/A260702/R6940/rstLst/,ながおかきょうえき
山崎駅,kyoto/A2607/A260702/R10257,https://tabelog.com/kyoto/A2607/A260702/R10257/rstLst/,やまざきえき
橋本駅,kyoto/A2607/A260702/R7886,https://tabelog.com/kyoto/A2607/A260702/R7886/rstLst/,はしもとえき
石清水八幡宮駅,kyoto/A2607/A260702/R10324,https://tabelog.com/kyoto/A2607/A260702/R10324/rstLst/,いししみずはちまんぐうえき
大山崎駅,kyoto/A2607/A260702/R1915,https://tabelog.com/kyoto/A2607/A260702/R1915/rstLst/,おおやまさきえき
西山天王山駅,kyoto/A2607/A260702/R11785,https://tabelog.com/kyoto/A2607/A260702/R11785/rstLst/,にしやまてんのうざんえき
長岡天神駅,kyoto/A2607/A260702/R6943,https://tabelog.com/kyoto/A2607/A260702/R6943/rstLst/,ながおかてんじんえき
西向日駅,kyoto/A2607/A260702/R7575,https://tabelog.com/kyoto/A2607/A260702/R7575/rstLst/,にしこうひえき
東向日駅,kyoto/A2607/A260702/R8332,https://tabelog.com/kyoto/A2607/A260702/R8332/rstLst/,ひがしこうひえき
祝園駅,kyoto/A2607/A260703/R9007,https://tabelog.com/kyoto/A2607/A260703/R9007/rstLst/,しゅくそのえき
下狛駅,kyoto/A2607/A260703/R4792,https://tabelog.com/kyoto/A2607/A260703/R4792/rstLst/,したこまえき
ＪＲ三山木駅,kyoto/A2607/A260703/R4521,https://tabelog.com/kyoto/A2607/A260703/R4521/rstLst/,ＪＲみやまきえき
同志社前駅,kyoto/A2607/A260703/R6609,https://tabelog.com/kyoto/A2607/A260703/R6609/rstLst/,どうししゃまええき
京田辺駅,kyoto/A2607/A260703/R3309,https://tabelog.com/kyoto/A2607/A260703/R3309/rstLst/,きょうたなべえき
大住駅,kyoto/A2607/A260703/R1739,https://tabelog.com/kyoto/A2607/A260703/R1739/rstLst/,おおすみえき
松井山手駅,kyoto/A2607/A260703/R9234,https://tabelog.com/kyoto/A2607/A260703/R9234/rstLst/,まついやまてえき
新田辺駅,kyoto/A2607/A260703/R5217,https://tabelog.com/kyoto/A2607/A260703/R5217/rstLst/,しんたなべえき
興戸駅,kyoto/A2607/A260703/R3846,https://tabelog.com/kyoto/A2607/A260703/R3846/rstLst/,きょうこえき
三山木駅,kyoto/A2607/A260703/R9821,https://tabelog.com/kyoto/A2607/A260703/R9821/rstLst/,みやまきえき
近鉄宮津駅,kyoto/A2607/A260703/R3391,https://tabelog.com/kyoto/A2607/A260703/R3391/rstLst/,きんてつみやづえき
狛田駅,kyoto/A2607/A260703/R4108,https://tabelog.com/kyoto/A2607/A260703/R4108/rstLst/,こまたえき
新祝園駅,kyoto/A2607/A260703/R5293,https://tabelog.com/kyoto/A2607/A260703/R5293/rstLst/,しんしゅくそのえき
城陽駅,kyoto/A2607/A260704/R4974,https://tabelog.com/kyoto/A2607/A260704/R4974/rstLst/,じょうようえき
長池駅,kyoto/A2607/A260704/R6922,https://tabelog.com/kyoto/A2607/A260704/R6922/rstLst/,ながいけえき
山城青谷駅,kyoto/A2607/A260704/R10268,https://tabelog.com/kyoto/A2607/A260704/R10268/rstLst/,やましろあおたにえき
山城多賀駅,kyoto/A2607/A260704/R10269,https://tabelog.com/kyoto/A2607/A260704/R10269/rstLst/,やましろたがえき
玉水駅,kyoto/A2607/A260704/R6094,https://tabelog.com/kyoto/A2607/A260704/R6094/rstLst/,たまみずえき
棚倉駅,kyoto/A2607/A260704/R6019,https://tabelog.com/kyoto/A2607/A260704/R6019/rstLst/,たなくらえき
久津川駅,kyoto/A2607/A260704/R3476,https://tabelog.com/kyoto/A2607/A260704/R3476/rstLst/,きゅうつがわえき
寺田駅,kyoto/A2607/A260704/R6489,https://tabelog.com/kyoto/A2607/A260704/R6489/rstLst/,てらだえき
富野荘駅,kyoto/A2607/A260704/R6771,https://tabelog.com/kyoto/A2607/A260704/R6771/rstLst/,とみのそうえき
月ケ瀬口駅,kyoto/A2607/A260705/R6338,https://tabelog.com/kyoto/A2607/A260705/R6338/rstLst/,がつけせぐちえき
大河原駅,kyoto/A2607/A260705/R1681,https://tabelog.com/kyoto/A2607/A260705/R1681/rstLst/,おおがわらえき
笠置駅,kyoto/A2607/A260705/R2317,https://tabelog.com/kyoto/A2607/A260705/R2317/rstLst/,かさぎえき
加茂駅,kyoto/A2607/A260705/R2780,https://tabelog.com/kyoto/A2607/A260705/R2780/rstLst/,かもえき
木津駅,kyoto/A2607/A260705/R3234,https://tabelog.com/kyoto/A2607/A260705/R3234/rstLst/,きづえき
上狛駅,kyoto/A2607/A260705/R2656,https://tabelog.com/kyoto/A2607/A260705/R2656/rstLst/,うえこまえき
西木津駅,kyoto/A2607/A260705/R7401,https://tabelog.com/kyoto/A2607/A260705/R7401/rstLst/,にしきづえき
木津川台駅,kyoto/A2607/A260705/R3240,https://tabelog.com/kyoto/A2607/A260705/R3240/rstLst/,きづがわだいえき
山田川駅,kyoto/A2607/A260705/R10276,https://tabelog.com/kyoto/A2607/A260705/R10276/rstLst/,やまだかわえき
馬堀駅,kyoto/A2608/A260801/R1347,https://tabelog.com/kyoto/A2608/A260801/R1347/rstLst/,うまほりえき
亀岡駅,kyoto/A2608/A260801/R2766,https://tabelog.com/kyoto/A2608/A260801/R2766/rstLst/,かめおかえき
並河駅,kyoto/A2608/A260801/R7207,https://tabelog.com/kyoto/A2608/A260801/R7207/rstLst/,なみかわえき
千代川駅,kyoto/A2608/A260801/R6284,https://tabelog.com/kyoto/A2608/A260801/R6284/rstLst/,ちよかわえき
トロッコ亀岡駅,kyoto/A2608/A260801/R6894,https://tabelog.com/kyoto/A2608/A260801/R6894/rstLst/,とろっこかめおかえき
福知山駅,kyoto/A2608/A260802/R8724,https://tabelog.com/kyoto/A2608/A260802/R8724/rstLst/,ふくちやまえき
山家駅,kyoto/A2608/A260802/R10242,https://tabelog.com/kyoto/A2608/A260802/R10242/rstLst/,やんべえき
綾部駅,kyoto/A2608/A260802/R421,https://tabelog.com/kyoto/A2608/A260802/R421/rstLst/,あやべえき
高津駅,kyoto/A2608/A260802/R5788,https://tabelog.com/kyoto/A2608/A260802/R5788/rstLst/,たかつえき
石原駅,kyoto/A2608/A260802/R619,https://tabelog.com/kyoto/A2608/A260802/R619/rstLst/,いしはらえき
上川口駅,kyoto/A2608/A260802/R2641,https://tabelog.com/kyoto/A2608/A260802/R2641/rstLst/,かみかわくちえき
下夜久野駅,kyoto/A2608/A260802/R4848,https://tabelog.com/kyoto/A2608/A260802/R4848/rstLst/,したやくのえき
上夜久野駅,kyoto/A2608/A260802/R2741,https://tabelog.com/kyoto/A2608/A260802/R2741/rstLst/,うえやくのえき
淵垣駅,kyoto/A2608/A260802/R8851,https://tabelog.com/kyoto/A2608/A260802/R8851/rstLst/,ふちかきえき
梅迫駅,kyoto/A2608/A260802/R1361,https://tabelog.com/kyoto/A2608/A260802/R1361/rstLst/,うめさこえき
福知山市民病院口駅,kyoto/A2608/A260802/R336,https://tabelog.com/kyoto/A2608/A260802/R336/rstLst/,ふくちやましみんびょういんくちえき
荒河かしの木台駅,kyoto/A2608/A260802/R436,https://tabelog.com/kyoto/A2608/A260802/R436/rstLst/,こうかわかしのきだいえき
牧駅,kyoto/A2608/A260802/R9186,https://tabelog.com/kyoto/A2608/A260802/R9186/rstLst/,まきえき
下天津駅,kyoto/A2608/A260802/R4749,https://tabelog.com/kyoto/A2608/A260802/R4749/rstLst/,げてんつえき
公庄駅,kyoto/A2608/A260802/R3446,https://tabelog.com/kyoto/A2608/A260802/R3446/rstLst/,こうしょうえき
大江駅,kyoto/A2608/A260802/R1655,https://tabelog.com/kyoto/A2608/A260802/R1655/rstLst/,おおええき
大江高校前駅,kyoto/A2608/A260802/R1656,https://tabelog.com/kyoto/A2608/A260802/R1656/rstLst/,おおえこうこうまええき
二俣駅,kyoto/A2608/A260802/R8843,https://tabelog.com/kyoto/A2608/A260802/R8843/rstLst/,にまたえき
大江山口内宮駅,kyoto/A2608/A260802/R1657,https://tabelog.com/kyoto/A2608/A260802/R1657/rstLst/,おおえやまくちないぐうえき
八木駅,kyoto/A2608/A260803/R10112,https://tabelog.com/kyoto/A2608/A260803/R10112/rstLst/,やぎえき
吉富駅,kyoto/A2608/A260803/R10475,https://tabelog.com/kyoto/A2608/A260803/R10475/rstLst/,よしとみえき
園部駅,kyoto/A2608/A260803/R5644,https://tabelog.com/kyoto/A2608/A260803/R5644/rstLst/,そのべえき
船岡駅,kyoto/A2608/A260803/R8884,https://tabelog.com/kyoto/A2608/A260803/R8884/rstLst/,ふなおかえき
